Head Ratio,Head Tilt,Shoulders Tilt,Neck Tilt,Neck Ratio,Neck Depth,Shoulders Depth,Target
0.20200188215508863,0.049978383079723666,0.024254906019672336,0.03421691269671748,0.9214950096150769,0.6070924830427751,1.4214209876190593,0
0.19949625687491992,0.43510267375424927,0.1739614328786421,0.37716276076706035,0.7487927000078823,0.5025380037205851,1.0270886618251458,1
0.2504855572894723,0.8452647796690264,0.2473751197899357,0.5556663070631691,0.6651842779777078,0.3440863614538151,1.2883920384497674,2
0.19823273940636674,0.09795962171421685,0.08798236836715317,0.04295725579201491,0.6772227247714782,0.40483591987075634,1.182852305540156,3
0.20171016819336124,0.007388537094953435,0.12736589220339642,0.0024113830693162737,0.8511837219008622,0.47292494728557405,1.4966046872150822,0
0.2374415778697723,0.818282036536937,0.162045288996883,0.43169148781992767,0.6873100235823772,0.41232214165146375,1.5190695943110433,1
0.3075944228049158,0.6046727398675982,0.2998482956328013,0.08131653290213037,0.36596847935405136,0.1665921350285975,1.335605191408287,2
0.20357084349076687,0.13212941334027697,0.25510126519255805,0.0034632942183888678,0.6475924172250463,0.4938463406472893,1.427066756781143,3
0.2031879127075948,0.1571118619983335,0.01608812865691501,0.04718163057372749,0.8403834053493385,0.6459591240634504,1.131340873961143,0
0.18817193430002802,0.6369114076706224,0.0737683320630476,0.28415905923516965,0.81757125213989,0.7244569049278682,1.4073445415134422,1
0.2465228559942463,0.001178345679943852,0.007158279707240142,0.03418328195263399,0.6623687866973383,0.34096962126285846,1.450807395181752,2
0.253363749152988,0.19188341006069815,0.1767145238232506,0.16208575303278538,0.7976963913858566,0.48718795314412117,0.8729974790683651,3
0.21492489022395012,0.024778902270643045,0.006036939047580635,0.0054162392590740085,0.8534719705191366,0.45104802594086996,1.4415608153740025,0
0.17766270912026186,0.37371759702623975,0.06901785842492202,0.15334713556123086,0.7923135565021122,0.709288598275781,1.522838234241891,1
0.2621919453608132,0.5929572911924792,0.21616185341928187,0.09732487122571316,0.6510579744796021,0.29500382472395176,1.1859160499800672,2
0.253830296573326,0.9009122349028698,0.30496789091942056,0.5948129773974361,0.6606212707254467,0.5051670042976913,0.9593149643603599,3
0.21510727854103717,0.09564763870938614,0.00035549911512401157,0.018254260641434043,0.8330251227242862,0.45279153325813276,1.3531116457650176,0
0.29181828805615734,0.9656554580321447,0.6211102645344507,0.5810721752771463,0.8054225479227414,0.3795492453857518,0.6505462999096723,1
0.20882589826685963,0.681324383500073,0.18367069612890594,0.2978008456962303,0.7409022231269087,0.3757549400349543,1.5562216765697479,2
0.23566730172571287,0.5911399494589008,0.026718631056746454,0.5777274479464559,0.5766474446099866,0.37500728733579825,0.8981752652625967,3
0.20982230136401933,0.09075795982369729,0.04438016282183312,0.01695912066501104,0.6601153837171216,0.327548478971636,1.0308727432136742,0
0.20628545534183043,0.7026797624839397,0.16477168564173725,0.2643261708205733,0.8354341923578992,0.6179888743418686,1.3454436640962086,1
0.28303453820927765,0.6534890710366923,0.18654028069867737,0.2618020336754649,0.2577231617841924,0.1141837958140854,1.5335124426624756,2
0.2618736200983805,1.0069734887267083,0.19056608149616708,0.8679197776347267,0.5754468650290011,0.5221371558299038,0.6652386770072964,3
0.2094295543652443,0.03611620463966012,0.00117778699052119,0.03388453419000319,0.868330206912061,0.6208783397493323,1.2513057478807923,0
0.1865597606518043,0.7154714093467491,0.09938007866683007,0.34704968467326996,0.7817215854984395,0.5609744628349138,1.3840041370276779,1
0.22868408884147107,0.7766272427600748,0.1333819787339767,0.6320676223423105,0.35511719280036547,0.12835625955395388,1.2289264004245242,2
0.19972058304749868,0.21960831738393968,0.09814014586523549,0.3569893568687932,0.9111583246555227,0.6004441339296772,0.5503336424231324,3
0.2160814202268312,0.16721339995557227,0.0658307464074884,0.05924591244878645,0.8425437852956236,0.638633907716979,1.360185567918686,0
0.19219338815688886,0.7421239445778395,0.11785554054929365,0.3518162232091403,0.7831291346541899,0.3806105073317084,1.5190116676637824,1
0.2770658878663467,0.24864455664750887,0.22601715791070778,0.5506449678383075,0.12714214785954348,0.05648462948347078,1.485645729488026,2
0.2765401593946383,0.928459984904306,0.6253863563504061,1.0201944995985819,0.7318765034021949,0.34877149624712306,0.28817548650966196,3
0.2286998378862644,0.12441068211204218,0.01277910025766593,0.07584485499613473,0.7926130905826437,0.6560504483452239,1.460126264545623,0
0.24368365278061854,0.9529613032842426,0.1372569048776813,0.26287489110651685,0.9005969000905021,0.6967822560754172,0.9044562729047652,1
0.29055237096945635,0.1241902593068702,0.039891815207787895,0.024752363420941875,0.24463329411861717,0.14203806809171177,1.47873976243764,2
0.28587732318365244,1.1690260186596642,0.810547446630826,1.0500370619137593,0.411237698143214,0.11635444448370591,0.5946877961217232,3
0.2310454084375011,0.08429884963264088,0.0019783942449965483,0.08386551811944236,0.7504395397180533,0.6189658100843044,1.5217783151612907,0
0.2271028294825089,0.8260392408376854,0.11904819792048629,0.26866043480666674,0.8638669394474466,0.6563731143472855,0.9631919400844777,1
0.2746977967831774,0.32343127990272225,0.4583192045555156,0.896174615718007,0.5551390926782724,0.29047254417338514,0.5079259171437849,2
0.15106284102928788,0.6863311939830177,0.5735373298617602,1.1321285961477947,0.6143580324267595,0.3216894161250977,0.4309635131280237,3
0.23091074329445052,0.03778234174838873,0.07955441444211253,0.062457610473417954,0.8066088983050734,0.6067597876469478,1.3203171000086606,0
0.197117839062579,0.693125268961322,0.07799147049228561,0.33251132549387935,0.7422372392426447,0.40780506135038413,1.1728338726540024,1
0.26565974001225895,0.48382497280104675,0.13320083751247486,0.9281639754635669,0.33474262109125313,0.14934086557615067,0.745544537119008,2
0.20923943422570077,0.707654250135913,0.37685012606246887,0.6434449679322518,0.5617731871335812,0.3635874556552375,1.3062299103335173,3
0.22006045439404895,0.030628682252906263,0.04336702508719602,0.06056163623883372,0.7793624353241567,0.631081857872811,1.3974241398027747,0
0.20289707691044595,0.12505202635675927,0.028347280028125827,0.1288069613680601,0.8300374844020199,0.4579847937430054,1.111681306995171,1
0.24910805650685205,0.1358300220134102,0.04579665400580159,0.2005933567074191,0.5164329239918489,0.23970931165181242,1.5005034877106311,2
0.2636658555667351,1.2302368944698516,0.9390376661582911,1.323175856255433,0.47627997918638587,0.12053357399754852,0.3827426378729757,3
0.2131204624159877,0.07010175871405415,0.06802894176434979,0.05099352766738037,0.8099490422420671,0.6592905918432717,1.541856087684667,0
0.23418092122681078,0.6694048351505704,0.1787775420258977,0.17553017875485022,0.6860490548566864,0.42909939917388296,1.1081532440584683,1
0.2938702971060676,1.004386479499492,0.6262351237580974,0.5024251069171165,0.2391070063366136,0.15550010147803592,1.3638467095824183,2
0.319770742008494,1.229023215868612,0.9922023162512761,1.5411727740298806,0.5603589971042795,0.014136076744137572,0.2858739335267259,3
0.19701037648170303,0.10173416989537831,0.013459402914540473,0.0013324932692488163,0.8189091561657734,0.5647680702408093,1.0855153767808077,0
0.17540831623052974,0.36324579835555526,0.07029824115123263,0.19132489161381866,0.888118716256713,0.581012253569406,1.5628153729018845,1
0.1977329458458433,0.023354053503428937,0.0015243751962247816,0.224444781169267,0.5676646954792576,0.2864187393171939,1.0901842154422037,2
0.2520527557002504,0.15820116211494512,0.16943337850127888,0.141800753890185,0.8166288621972901,0.534201544618293,0.607409599503326,3
0.24252374465524765,0.01397800519983735,0.0442394306130441,0.008465639903936338,0.8217553717332052,0.6669793116364546,1.5167194793536094,0
0.2524441191751936,0.6163394983788992,0.2044214223693768,0.2731849700014458,0.8325248592393181,0.4907005272081634,1.3186785643854886,1
0.2048298790591697,0.6103504704571517,0.13400658634040902,0.5934150592499464,0.5226653489227391,0.28563728568454055,1.0738173214367697,2
0.33824960225734046,1.1620265813825748,0.3812429367619275,1.4317737680248919,0.40417396068749006,0.03608048289034004,0.5123835734465956,3
0.22865483572298728,0.03356922615457509,0.053068543752838954,0.008289796611051304,0.8223940535260184,0.6557710927772396,1.5097469368103937,0
0.22822459413402688,0.8244784031025759,0.08017029288717074,0.6367100380781744,0.5602259771217004,0.4261824854342445,1.3785997240286958,1
0.25434830791154195,0.8758359617589362,0.2815445982170836,0.6211475919843672,0.516123373744342,0.2700789385185612,1.3936755227248947,2
0.42531729901572646,0.9696460423100245,0.5439048054792399,1.2257374162901562,0.7258074695340009,0.18527349413709884,0.4352168260455067,3
0.2295853812050782,0.03847705326225393,0.05006912363308304,0.07287156908182074,0.8113279931328875,0.5917088417002886,1.5409192427934486,0
0.25935007863666465,0.7785353836266542,0.04061962711983555,0.6095271036752394,0.5298247838797168,0.2546107425072824,1.484435742926662,1
0.26822986829414425,0.5489820772304853,0.1269553448657205,0.19036091761815221,0.4829787910841416,0.2993623955884598,1.5343557330891724,2
0.2479960767984501,0.5931318612561054,0.36594890477787145,0.5920894079418105,0.9988637034846995,0.7350936686169626,0.3609757015948947,3
0.23426078037833867,0.01867067292510403,0.06221204941411865,0.020951354143435314,0.8223701620308204,0.5835803628016298,1.4891315829862108,0
0.22244656222365314,0.8464773564770607,0.1705959695642256,0.4388515446001889,0.6035985566719073,0.34345242212031324,1.4598612313168127,1
0.2504944637270704,0.07813044883321697,0.0028503612858295753,0.1098684936550044,0.2225180055614872,0.12364338656161306,1.5259006274415277,2
0.30943490727046413,1.0667562720443113,0.9279803311814032,0.8980689195176687,0.4871995366602172,0.22896179440021608,0.5000404732557557,3
0.19530565422792098,0.03497563358128952,0.038248701160975306,0.049579066180434846,0.8003051983904529,0.5564934767805767,1.2340677945954583,0
0.21320727543740395,0.629811593483665,0.16317517333571732,0.2791720555844051,0.6873989495073994,0.44963320085709296,1.0457187997609905,1
0.2754932736048163,0.8252967954287858,0.15696775371138008,0.5066226964495928,0.3768080066700883,0.2024492701256476,1.003021114575851,2
0.22295971839384063,0.6647960034959625,0.1812418533313361,0.6010974856295263,0.5947834825964241,0.4258209306471733,0.775520878979985,3
0.22770698450408605,0.027943279130298496,0.027242058142790092,0.0057364920668449264,0.8087327928992097,0.6167999721754058,1.4710212534836395,0
0.21251142601878706,0.6812201186786585,0.20314986017300216,0.2658714968778829,0.7064141270534117,0.4718188738382768,1.1651654349195049,1
0.21292858740418524,0.7775667866818237,0.17518770078466128,0.7781030163547705,0.43490831778772854,0.2210250234086627,1.2255438888474433,2
0.28009202972419267,1.1290935970662395,0.564431370633954,0.9693627310705585,0.5619947445168263,0.2499469057829601,0.4222848102120504,3
0.216361674815457,0.0008016913179163597,0.058380672516605774,0.010721842896303508,0.7938293386589166,0.6575889454382138,1.474342190594935,0
0.2048920514137103,0.6962636621510134,0.17157650462763932,0.24337216056049119,0.7189747826599655,0.5095970649140984,0.914043029051202,1
0.2617909388841809,0.5763711675634767,0.19239182345927283,0.3022181636060941,0.40401591869049797,0.19224231082788734,1.5050840429412047,2
0.20119787740033837,0.3569681676757254,0.18077731932834545,0.44534085403822393,0.810909992078914,0.660161196598456,0.4885148142530464,3
0.22167303617523446,0.0015675125018800487,0.07875997673507203,0.0031826299029361835,0.7993225991695877,0.5846096007820487,1.3947528810310406,0
0.1939239591482521,0.68431840368653,0.15906240665486363,0.48681926457544555,0.6900018438436681,0.40990237684133557,1.282159256181393,1
0.21442788698346538,0.0949217503642127,0.1551448697160532,0.010758927836680256,0.37350279453016133,0.2054511533592973,1.5222018694519925,2
0.23804924610162395,0.06525889336090823,0.008979382085428922,0.11489090943740184,0.717831383332926,0.5199890410572339,0.7899687979543983,3
0.2060381409290789,0.006156527116936492,0.023395900485851114,0.004589061313712598,0.7958612309267779,0.5228952500645745,1.438213080072186,0
0.20180186491945928,0.03713137843801349,0.06710300573320704,0.07941359355621476,0.9247324109254205,0.47125044955947293,0.9183389632524982,1
0.2699171986896023,0.7269270490543904,0.22349265773710952,0.45211292342347487,0.32693939032419,0.1814767696313125,1.3027035377907097,2
0.2749443857314457,1.0223934665008312,0.32660335161806264,0.7568699011972234,0.5355439489286151,0.3378053489035652,1.1552352682249198,3
0.21699299132021527,0.04513249754531911,0.07895623777082934,0.01426873771870555,0.8152982591332342,0.6399390643150056,1.5043960160364211,0
0.22504454579969901,0.12801111424326897,0.05950468596455989,0.1329680709627374,0.783148018005497,0.541283789802293,1.462678616803444,1
0.20916835769477818,0.7397094478685491,0.2230187834149986,0.6710095345705,0.6583044811068274,0.4581918086042808,0.9823324215740596,2
0.28161296553181286,1.0952370394899797,0.3313916233206278,1.364379363520181,0.5895313204744567,0.105913278604077,0.3519868947542067,3
0.19936914481047616,0.11205445197892637,0.029800006754831944,0.03479238549363465,0.9406783449553054,0.6804624270184896,0.9649548112790977,0
0.1944313398699865,0.340156874374913,0.06966965590469958,0.12466328017199747,0.8500075144660743,0.6783279990040003,1.305668758204023,1
0.20681517204196628,0.05378993390938294,0.015700961227081756,0.1779240728725052,0.5685852368473144,0.2997933582115559,1.1009653866697553,2
0.19840976060638382,0.21536735709417054,0.39051549006725383,0.1504465030268207,0.7490910321992384,0.5520438418240265,1.4804977487999285,3
0.19984512410612926,0.16400669935080178,0.09198032305487654,0.19663453681580592,0.7707107263277214,0.5996546211915489,1.356826797145676,0
0.2583237709296663,0.927964860601745,0.17381910326760625,0.3738941424938179,0.8635332626764973,0.43292851482050715,1.3235262915338575,1
0.2430279889980948,0.27493166864646457,0.06578061494559856,0.3995153008442494,0.22091192681237645,0.18362310113392516,1.4789821797700957,2
0.37882399950375334,1.4552425630279628,0.8404257434437106,1.2460604861458418,0.8439054381967512,0.24888230475728776,0.26396309575076615,3
0.2237888076141815,0.16164645601381236,0.08294460262729111,0.15252344835935483,0.7820664503181962,0.6003014675393468,1.4143491233540741,0
0.18184522184523821,0.5735697414401821,0.008600688941353124,0.30588211732303555,0.8396225165448592,0.4321939443045311,1.5474194162605373,1
0.2553104326388217,0.7044238323177116,0.23729451823816605,1.444267800218657,0.3918734524902791,0.03100436578587723,0.5488237534061754,2
0.18492427251824572,0.37117563152533367,0.3722297790068887,0.22267026289888497,0.7051602511621072,0.5698794775529531,1.4676073456345793,3
0.19811867649664958,0.04094536506738354,0.019397615874009705,0.05913405917315785,0.7834446691806607,0.5629234264585161,1.3083453781856935,0
0.21073505022134867,0.278484914983434,0.07524138178334605,0.14012895483072338,0.8007796566391141,0.48173107481169514,1.269244122238494,1
0.2427281621331651,0.040782148328207354,0.06573126250331547,0.19485379940835185,0.33926604653276626,0.1530085184108511,1.48928736148205,2
0.2512465788500039,0.30294134332016415,0.3874484313316429,0.13348619606296716,0.780736534245633,0.4205732014215139,0.8272330630040282,3
0.23357205910428286,0.05498575277425765,0.018308014538652214,0.06849974548966137,0.841256941675278,0.5096787388128721,1.3198101853815927,0
0.21593755521214192,0.3098890760103121,0.0005249457903832103,0.09667327561990968,0.8212766966472514,0.6588639232749843,1.3549715036872112,1
0.21804133683283555,0.7358662066913718,0.21514450070963387,0.8094365415374228,0.49580217550394934,0.24399019960879087,1.269831654827148,2
0.22192736020136317,0.09517504480021477,0.45376660102653577,0.11829558035847815,0.6584864239963696,0.5435913015417684,1.4765883631263583,3
0.21353281818947106,0.04738785043513302,0.08280155870663974,0.048494361414884064,0.8088337402197532,0.5896390854621457,1.240618068917171,0
0.19245040467720734,0.5917783203366991,0.10051985036956618,0.5643040248545494,0.5328394728434539,0.47140986411535324,1.1841064977865863,1
0.23355879002284047,0.06519510975524999,0.01039306786320461,0.056135254326582125,0.5483352716890695,0.2709576604705525,1.2430506235971606,2
0.272493500205084,0.4257197528769615,0.3028193708605802,0.45673255406043906,0.6835051782504563,0.4976869918641552,0.40801875603534377,3
0.22296427743380953,0.04885222897639186,0.07532975548919973,0.050464198056400435,0.8139281845108163,0.5778202181324162,1.2553038222848307,0
0.20672549740484178,0.7815084627567128,0.09667761704666542,0.3849588634840312,0.5906819347060936,0.37994299577053714,1.1918241326186243,1
0.2824416325214559,0.6027847528180756,0.18920234781063797,0.9336700287598073,0.3123703018209815,0.11568197181297475,1.0433659385622724,2
0.3122865100400603,0.4127049983525024,0.25499544994593204,0.448991683489011,0.7602709518177999,0.5071045492486921,0.3271916930089637,3
0.2218662015841139,0.02943846538845654,0.052126162342274796,0.05206221460338291,0.8262990048875462,0.603542691271232,1.3281291051426465,0
0.1720637034450408,0.4954583461229686,0.08350871175098973,0.2654713387151115,0.9213783325775747,0.7022346214953075,1.5549620874106622,1
0.2595122997557592,0.2198071011327072,0.1648287548691042,0.2641031859589596,0.23161745350403445,0.12029969119656068,1.5474838693906352,2
0.20515016883896844,0.26967451601840947,0.09774999383904415,0.2476479103456485,0.6146430268355434,0.40686016459490604,1.568664249530721,3
0.2213381351500483,0.0022090448091335426,0.07507940376391121,0.07100420019742135,0.851019705660901,0.6467938424513128,1.3075291282068622,0
0.15821084416819958,0.46438144244516155,0.06575678646050075,0.24838542407831593,0.9558092711298052,0.9883780518848098,1.3007555047522863,1
0.24490914539181774,0.5111736623788558,0.41692071453408014,0.9893182383042987,0.4949235761603425,0.27785791137583893,0.6869896130884393,2
0.21565397650663365,0.8546803712326971,0.5762666716445201,0.8245954918089118,0.44267438956070704,0.24629247780829233,0.9852845427786187,3
0.22155883164186319,0.043375494435674254,0.01783754214746914,0.04246532023679705,0.8131365399107113,0.6695314096456298,1.3675349915080663,0
0.19072742652784916,0.6645850115319304,0.08576232875059309,0.45034866890056086,0.8037859421727114,0.748058445474592,1.1500934281099728,1
0.22665044127262068,0.6067370854237011,0.39394277869120536,0.7101364040360688,0.35769872043618894,0.2707512967270724,1.0614209821395924,2
0.35919388768462157,1.3353785591376128,1.1448015909115183,1.338421470611447,0.44715861646268146,0.07472030780326533,0.2687161902829792,3
0.22885764023543637,0.024599766093262435,0.12918680053536002,0.07000583657236016,0.8289749558839898,0.599858828273565,1.4827477529630928,0
0.18190685620652317,0.6043619096676586,0.16040475441340643,0.33042184141512754,0.8326295341413162,0.680652765911053,1.3187658477919044,1
0.27997050974799875,0.5050003780746503,0.3055004869069304,0.9633828918170552,0.7180698656202644,0.3399818134275308,0.5372217123223568,2
0.31421237228706467,0.9934988506633274,0.3381898104517938,0.3214180035250718,0.7001781537067001,0.5680149637672013,0.5680264789382221,3
0.19268278058725388,0.15854472396261904,0.027330997511048196,0.03481677272901619,0.8957193489356017,0.5461272074004768,0.9286420456528937,0
0.1791624588545151,0.6140937690828604,0.09156170807819841,0.35172540139320696,0.8409857365995833,0.6743832206419893,0.998726836783194,1
0.20766288876239875,0.024356695280197734,0.0112560899842911,0.2010354740077908,0.6095039156882174,0.3177632329459959,1.0883495793633653,2
0.18158877984950209,0.42482316966471245,0.45535839425115726,0.4745451702799723,0.7446782463825875,0.4321071496488642,0.9709697552098004,3
0.2133237702552264,0.017311871921604178,0.030346519260062658,0.08346497997237554,0.8288131960179944,0.6590718408246384,1.4888375539336463,0
0.17283705475330075,0.7827233871986045,0.214521073984067,0.6557996449160864,0.6911012692289243,0.3727153933174945,0.9425458309299506,1
0.25254433531838255,0.15869760119196516,0.14132967494636223,0.025588130860537236,0.3324172306161822,0.20182433655467444,1.4414290047769298,2
0.22716603503430627,0.5928711353874118,0.6691687978426339,0.48109883373470896,0.427396636265308,0.29409960071292685,1.2237567330137253,3
0.1950491632227422,0.009794721819765156,0.016692553671041367,0.07615973689393271,0.8972921783990623,0.7358377150654531,1.2756985939727064,0
0.1468509443453159,0.652884861734183,0.15159161036200514,0.7308794943412038,0.7098089712455582,0.7838836482503874,0.7806529826914744,1
0.25346547645289863,0.050440908667134035,0.09251673890668849,0.4640358920084054,0.30493838282635477,0.11113153310775616,1.2158143604305012,2
0.21929696320005448,0.5555900193378005,0.5180132073732512,1.455859346813927,0.11132236657810626,0.01122178861217586,0.8944699095940664,3
0.21637812890770142,0.03479574830017503,0.02857172132381003,0.03687082656150679,0.8380868014413331,0.6845588160430722,1.5281356854507042,0
0.1503287194938677,0.4288929141780824,0.05964118327332645,0.7908892864925968,0.5137936493908581,0.4815457605436481,0.9327244929562093,1
0.23508922298433346,0.31969495698608985,0.18927087125682435,0.2520441286507118,0.44784822489575943,0.24282228015167237,1.3690408246149761,2
0.23292351114408877,0.026364527931561306,0.03470665005643032,0.329642988810185,0.09637334393402999,0.05700287543611893,1.3769085624692745,3
0.2380798266809135,0.009407325609460065,0.051487820641725524,0.016152414372804232,0.8413897204951277,0.6757915537682188,1.4959741073842123,0
0.17725025487640592,0.8489937975449765,0.17014635045637094,0.9066366940118914,0.5026625928443849,0.20754264275639184,0.743876928642862,1
0.24283174208517946,0.0485325334192784,0.01958446876238711,0.31007961235024395,0.4651873834913049,0.19993117289246826,1.0998004746649124,2
0.22043129475593126,0.5408361731766094,0.43514182451592376,0.8236157232446368,0.3198077982029635,0.14645919553378398,1.2801558335519245,3
0.22199601504840885,0.005187086744848172,0.05099922823582006,0.06551830810001325,0.877125387082975,0.6806241051696714,1.328101734706823,0
0.212257487929231,0.8373175409457487,0.037589907384028586,0.7906737971222716,0.449539202984337,0.3164966924922004,1.2044763674777517,1
0.24140046288179481,0.22983338605846307,0.002823881131876389,0.19397776237548708,0.35327878450067424,0.1903728025216085,1.4735983724575727,2
0.2073154592120285,0.40243922987248243,0.41093732392166465,0.9653022134967415,0.2921916893692541,0.11208679071519037,1.0360543497847143,3
0.21626509360664203,0.08445732735669133,0.018143788933565407,0.03923627120960462,0.8670367414812018,0.6213274773947278,1.3122679838500357,0
0.1611913190620857,0.7973368176519016,0.2138073061566958,1.0932650484942168,0.45689889866550176,0.19467209894222381,0.8229858433092373,1
0.26149570805220956,0.8046266910460437,0.2747801184871019,0.5214969770651763,0.19993411216622453,0.11733378075308024,1.3348062931117586,2
0.29737146230343026,1.1823697370061002,0.7095505032586197,1.204797604048216,0.5026734397645857,0.12951799976325087,0.4270759186589644,3
0.2066705582674124,0.043232062000190606,0.08472278911801487,0.12581847605570173,0.8652241491453324,0.6651877742159564,1.4741688333118395,0
0.22206496922184454,0.7893745196719859,0.09264043834820952,0.9493641989571323,0.4238466897546711,0.2481843008084398,0.9507581355025869,1
0.2605352353044283,0.21723884954163097,0.06354867299088898,0.9556132756575645,0.114080848632166,0.05113835608567319,1.3642508855079527,2
0.16717276681148213,0.4681242580804012,0.774024016537947,0.006237777896453743,0.6772022864806435,0.7109048292593939,0.848865416781697,3
0.2145241985920997,0.018140518536553338,0.02424794491991655,0.056027025434757384,0.8415794872671801,0.6488991411793895,1.3207205321448274,0
0.1857852167976046,0.6125147757969619,0.15377534409136884,0.3501115554165287,0.8913733014165646,0.6612705171322506,1.1022855238226135,1
0.2690081643255787,0.7209783144224104,0.5763738504561168,0.028070737496985805,0.1607983286480896,0.13648759804656602,1.1408666833862582,2
0.22347306775682624,0.1732531805632655,0.1627511734370372,0.9603621017190908,0.23090655859297912,0.08454072388514233,1.339032883091124,3
0.22203385251750815,0.048411642074316724,0.021821564421280117,0.017862524139332744,0.8560491582822634,0.6791229467476478,1.3798302118531263,0
0.2112075924611695,0.47636201410363693,0.04476437374760051,0.22975831494859783,0.842265712272908,0.6024595593396159,1.5519391773063154,1
0.23583959465979815,0.28402965850755785,0.18689704254686873,0.2514002229160009,0.2665019750451456,0.18732156567839617,1.2212114990770078,2
0.2108873444865871,0.3384165985133432,0.6858884179930902,0.25861426065864324,0.5000460304484262,0.4196087428231493,1.4359116828193,3
0.21602346737897773,0.009058323499669615,0.06581381924748651,0.014781766357659192,0.8630440360366296,0.6705258330333973,1.3083688347352502,0
0.15048942748172348,0.6042576490509172,0.16710942886628988,0.8474464497668981,0.48357907025491953,0.5133254871075957,0.8793926285269106,1
0.28685001251453907,0.32934393381996574,0.18754638468543067,0.3522227696684398,0.17239965504614715,0.13558854213565485,1.2012149297726318,2
0.21364819910599447,0.11051329266049717,0.1259839919048354,0.13206704588689955,0.7015940494819141,0.5896624783542131,0.6601047589952967,3
0.18544446190161984,0.034346293394985336,0.01782598308901851,0.012376008073293641,0.8661816499531039,0.6249376487587098,1.0854472586750847,0
0.17568114248900438,0.3232589372943041,0.03419897874231499,0.20280362183995698,0.8558467288640624,0.7684317767920489,1.264309781176211,1
0.22082732943966824,0.08007158032352962,0.05141551036713086,0.20397689397549823,0.6021037166891041,0.29701108512889174,1.135714924122995,2
